ts,order_id,position_id,purpose,symbol,side,ordertype,post_only,attempt,fill_size,fill_price,arrival_ref,slip_bps,fees_delta_usd,remaining,reason,exec_era,book
1786065180.488,8e52c849,97601b65-efa1-41a5-a861-1dc531ed4ee4,hedge,ADA/USD,sell,limit,0,0,1823.438325,0.201612812,0.201616,0.158,1.470514,0,"net delta +1,085 beyond cap 975, beta=0.53",,
1786065186.404,5a24c9fc,97601b65-efa1-41a5-a861-1dc531ed4ee4,exit,ADA/USD,buy,limit,0,1,1823.438325,0.201658,0.201616,2.083,1.470844,0,hedge unwind: correlation 0.00 below floor,,
1786065191.406,e3ffce06,8fe525cf-f160-4dda-9f47-506240f02c69,hedge,ADA/USD,sell,limit,0,0,1824.262261,0.2015180259,0.201616,4.859,1.470487,0,"net delta +1,085 beyond cap 974, beta=0.53",,
1786065196.406,369f3d04,8fe525cf-f160-4dda-9f47-506240f02c69,exit,ADA/USD,buy,limit,0,1,1824.262261,0.2016019869,0.201658,-2.778,1.471100,0,hedge unwind: correlation 0.00 below floor,,
1786065201.407,0015dc48,2d6e524e-683a-45e3-9b5b-75bd63f5ebd1,hedge,ADA/USD,sell,limit,0,0,1824.506427,0.2015180259,0.201658,6.941,1.470684,0,"net delta +1,085 beyond cap 973, beta=0.53",,
1786065206.407,63d6a29d,2d6e524e-683a-45e3-9b5b-75bd63f5ebd1,exit,ADA/USD,buy,limit,0,1,1824.506427,0.2015818832,0.201519,3.12,1.471150,0,hedge unwind: correlation 0.00 below floor,,
1786065211.408,d49434cd,160aee83-29ba-49f0-9648-55bb3518e4e1,hedge,ADA/USD,sell,limit,0,0,1825.70725,0.2014849768,0.201519,1.688,1.471410,0,"net delta +1,085 beyond cap 973, beta=0.53",,
1786065216.408,2ecf4342,160aee83-29ba-49f0-9648-55bb3518e4e1,exit,ADA/USD,buy,limit,0,1,1825.70725,0.2015779872,0.201519,2.927,1.472090,0,hedge unwind: correlation 0.00 below floor,,
1786065221.409,6702174c,66f0bcdb-6bac-4351-a9ce-f1eaa6d62010,hedge,ADA/USD,sell,limit,0,0,1825.663146,0.2014850259,0.20158,4.711,1.471375,0,"net delta +1,085 beyond cap 972, beta=0.53",,
1786065226.41,37fbafd6,66f0bcdb-6bac-4351-a9ce-f1eaa6d62010,exit,ADA/USD,buy,limit,0,1,1825.663146,0.2015316919,0.20158,-2.396,1.471716,0,hedge unwind: correlation 0.00 below floor,,
1786065231.41,de755a8a,cf619c21-15ed-4121-b713-d1ad8b65d01a,hedge,ADA/USD,sell,limit,0,0,1826.259181,0.2014640255,0.20158,5.753,1.471702,0,"net delta +1,085 beyond cap 971, beta=0.53",,
1786065236.411,90e4babf,cf619c21-15ed-4121-b713-d1ad8b65d01a,exit,ADA/USD,buy,limit,0,1,1826.259181,0.2015310511,0.20158,-2.428,1.472192,0,hedge unwind: correlation 0.00 below floor,,
1786065241.412,499fb4c4,73014c1a-b0b8-4c3d-99a2-15865dc215df,hedge,ADA/USD,sell,limit,0,0,1826.853066,0.201496,0.20158,4.167,1.472414,0,"net delta +1,085 beyond cap 971, beta=0.53",,
1786065247.866,9eb64342,73014c1a-b0b8-4c3d-99a2-15865dc215df,exit,ADA/USD,buy,limit,0,1,1826.853066,0.201573,0.20158,-0.347,1.472977,0,hedge unwind: correlation 0.00 below floor,,
1786065252.867,4dae77a9,a26691f8-5809-47a6-a0f6-e8a9de423c77,hedge,ADA/USD,sell,limit,0,0,1524.890691,0.201688,0.20158,-5.358,1.230209,0,"net delta +1,085 beyond cap 970, beta=0.44",,
1786065257.868,e40b581a,a26691f8-5809-47a6-a0f6-e8a9de423c77,exit,ADA/USD,buy,limit,0,1,1524.890691,0.201751,0.201625,6.249,1.230593,0,hedge unwind: correlation 0.00 below floor,,
1786065262.869,d11ea86b,74eddb0d-79d6-43ca-94e3-84ac1e89f3af,hedge,ADA/USD,sell,limit,0,0,1525.00644,0.201681,0.201625,-2.777,1.230259,0,"net delta +1,085 beyond cap 970, beta=0.44",,
1786065267.87,5b953c41,74eddb0d-79d6-43ca-94e3-84ac1e89f3af,exit,ADA/USD,buy,limit,0,1,1525.00644,0.201755,0.201625,6.448,1.230711,0,hedge unwind: correlation 0.00 below floor,,
1786065272.87,a9427054,1bcefcd5-96d5-42dc-b956-4118afabc8f2,hedge,ADA/USD,sell,limit,0,0,1525.436112,0.201696,0.201625,-3.521,1.230697,0,"net delta +1,085 beyond cap 969, beta=0.44",,
1786065278.592,92f194e9,1bcefcd5-96d5-42dc-b956-4118afabc8f2,exit,ADA/USD,buy,limit,0,1,1525.436112,0.20176,0.201625,6.696,1.231088,0,hedge unwind: correlation 0.00 below floor,,
1786065283.593,a1b0f87f,af6d9493-1cff-4054-9868-6ded8312646c,hedge,ADA/USD,sell,limit,0,0,1525.8265,0.201709,0.201625,-4.166,1.231092,0,"net delta +1,085 beyond cap 969, beta=0.44",,
1786065288.593,7e05e74f,af6d9493-1cff-4054-9868-6ded8312646c,exit,ADA/USD,buy,limit,0,1,1525.8265,0.201755,0.201625,6.448,1.231373,0,hedge unwind: correlation 0.00 below floor,,
1786065293.594,0b26e474,37d18140-616d-4d8e-8e3e-ba76bd0f918d,hedge,ADA/USD,sell,limit,0,0,1526.32616,0.201711,0.201625,-4.265,1.231507,0,"net delta +1,085 beyond cap 968, beta=0.44",,
1786065298.594,7fcd0151,37d18140-616d-4d8e-8e3e-ba76bd0f918d,exit,ADA/USD,buy,limit,0,1,1526.32616,0.201759,0.201625,6.646,1.231800,0,hedge unwind: correlation 0.00 below floor,,
1786065303.595,6f8bd246,275ed108-3c96-427d-84be-880b85f1c8bb,hedge,ADA/USD,sell,limit,0,0,1526.770157,0.201783,0.201625,-7.836,1.232305,0,"net delta +1,085 beyond cap 968, beta=0.44",,
1786065309.052,9b6e122c,275ed108-3c96-427d-84be-880b85f1c8bb,exit,ADA/USD,buy,limit,0,1,1526.770157,0.201753,0.201625,6.348,1.232122,0,hedge unwind: correlation 0.00 below floor,,
1786065314.053,b8d5a0a6,6b6599c9-2602-46e0-909e-5a9bdf798eca,hedge,ADA/USD,sell,limit,0,0,1526.102734,0.201659,0.201784,6.195,1.231009,0,"net delta +1,085 beyond cap 967, beta=0.44",,
1786065319.053,aca38dd5,6b6599c9-2602-46e0-909e-5a9bdf798eca,exit,ADA/USD,buy,limit,0,1,1526.102734,0.201707,0.201659,2.38,1.231302,0,hedge unwind: correlation 0.00 below floor,,
1786065324.054,88075ac4,6986a55a-7c0a-4251-b37b-0e6a68ba3595,hedge,ADA/USD,sell,limit,0,0,1527.172801,0.201777,0.201659,-5.851,1.232593,0,"net delta +1,085 beyond cap 967, beta=0.44",,
1786065329.055,ce3b299b,6986a55a-7c0a-4251-b37b-0e6a68ba3595,exit,ADA/USD,buy,limit,0,1,1527.172801,0.201882,0.201659,11.058,1.233235,0,hedge unwind: correlation 0.00 below floor,,
1786065334.055,b9a4b780,780d3cb8-75df-426a-93f1-143c3f5cf2c5,hedge,ADA/USD,sell,limit,0,0,1527.76446,0.201878,0.201659,-10.86,1.233688,0,"net delta +1,085 beyond cap 966, beta=0.44",,
1786065339.055,2f2a64a1,780d3cb8-75df-426a-93f1-143c3f5cf2c5,exit,ADA/USD,buy,limit,0,1,1527.76446,0.201996,0.201659,16.711,1.234409,0,hedge unwind: correlation 0.00 below floor,,
1786065344.056,8282f82e,f75bb90c-1a08-49bf-9a53-aab07c5afcbf,hedge,ADA/USD,sell,limit,0,0,1528.452711,0.201894,0.201659,-11.653,1.234342,0,"net delta +1,085 beyond cap 966, beta=0.44",,
1786065349.056,661ed857,f75bb90c-1a08-49bf-9a53-aab07c5afcbf,exit,ADA/USD,buy,limit,0,1,1528.452711,0.201961,0.201659,14.976,1.234751,0,hedge unwind: correlation 0.00 below floor,,
1786065354.057,5d403d4e,8eefa520-9c5f-462a-89e2-cabcf39a1b5b,hedge,ADA/USD,sell,limit,0,0,1528.918818,0.201905,0.201659,-12.199,1.234785,0,"net delta +1,085 beyond cap 965, beta=0.44",,
1786065359.058,c82fee9d,8eefa520-9c5f-462a-89e2-cabcf39a1b5b,exit,ADA/USD,buy,limit,0,1,1528.918818,0.202169,0.201659,25.29,1.236400,0,hedge unwind: correlation 0.00 below floor,,
1786065364.059,f36a3798,02effc25-25a5-47fd-94e2-977582f05ce4,hedge,ADA/USD,sell,limit,0,0,1526.651149,0.202113,0.202025,-4.356,1.234224,0,"net delta +1,085 beyond cap 965, beta=0.44",,
1786065369.059,510e72d2,02effc25-25a5-47fd-94e2-977582f05ce4,exit,ADA/USD,buy,limit,0,1,1526.651149,0.202212,0.202025,9.256,1.234829,0,hedge unwind: correlation 0.00 below floor,,
1786065374.06,9cc9cc2e,2b88d5a6-9690-4337-8723-58fd665bf6b9,hedge,ADA/USD,sell,limit,0,0,1527.006431,0.202111,0.202025,-4.257,1.234499,0,"net delta +1,085 beyond cap 964, beta=0.44",,
1786065379.06,5ee62a31,2b88d5a6-9690-4337-8723-58fd665bf6b9,exit,ADA/USD,buy,limit,0,1,1527.006431,0.202171,0.202139,1.583,1.234866,0,hedge unwind: correlation 0.00 below floor,,
1786065384.061,ef37220f,62e3bba5-e414-4f9f-95b9-c00027a93c11,hedge,ADA/USD,sell,limit,0,0,1526.168504,0.202097,0.202139,2.078,1.233736,0,"net delta +1,085 beyond cap 963, beta=0.44",,
1786065389.062,f468cafe,62e3bba5-e414-4f9f-95b9-c00027a93c11,exit,ADA/USD,buy,limit,0,1,1526.168504,0.202162,0.202139,1.138,1.234133,0,hedge unwind: correlation 0.00 below floor,,
1786065394.062,ab2b676a,b7a24753-d7c1-4d88-96cf-84c81b96bd4a,hedge,ADA/USD,sell,limit,0,0,1526.588525,0.202123,0.202139,0.792,1.234235,0,"net delta +1,085 beyond cap 963, beta=0.44",,
1786065399.063,8962b474,b7a24753-d7c1-4d88-96cf-84c81b96bd4a,exit,ADA/USD,buy,limit,0,1,1526.588525,0.202161,0.202139,1.088,1.234467,0,hedge unwind: correlation 0.00 below floor,,
1786065404.064,353f8451,0591c80c-4d28-4dae-8cc2-f9ad8d7d325b,hedge,ADA/USD,sell,limit,0,0,1526.996012,0.202127,0.202139,0.594,1.234588,0,"net delta +1,085 beyond cap 962, beta=0.44",,
1786065409.065,a28703a2,0591c80c-4d28-4dae-8cc2-f9ad8d7d325b,exit,ADA/USD,buy,limit,0,1,1526.996012,0.202166,0.202139,1.336,1.234827,0,hedge unwind: correlation 0.00 below floor,,
1786065414.066,78ecabdc,caff27ac-3bc1-40dd-a1fb-0a8970ab2190,hedge,ADA/USD,sell,limit,0,0,1526.847188,0.202127,0.202139,0.594,1.234468,0,"net delta +1,084 beyond cap 962, beta=0.44",,
1786065419.066,49add230,caff27ac-3bc1-40dd-a1fb-0a8970ab2190,exit,ADA/USD,buy,limit,0,1,1526.847188,0.202168,0.202139,1.435,1.234719,0,hedge unwind: correlation 0.00 below floor,,
1786065424.067,677ec44f,215b2ec5-9b32-4386-83aa-339988ebfbe9,hedge,ADA/USD,sell,limit,0,0,1527.267241,0.202119,0.202139,0.989,1.234759,0,"net delta +1,084 beyond cap 961, beta=0.44",,
1786065429.067,3c2724e9,215b2ec5-9b32-4386-83aa-339988ebfbe9,exit,ADA/USD,buy,limit,0,1,1527.267241,0.202159,0.202139,0.989,1.235003,0,hedge unwind: correlation 0.00 below floor,,
1786065434.068,6a68bd47,909bb0fc-b077-41dd-99c5-7ece8fac6187,hedge,ADA/USD,sell,limit,0,0,1527.792825,0.202102,0.202139,1.83,1.235080,0,"net delta +1,084 beyond cap 961, beta=0.44",,
1786065439.068,36680ead,909bb0fc-b077-41dd-99c5-7ece8fac6187,exit,ADA/USD,buy,limit,0,1,1527.792825,0.202357,0.202139,10.785,1.236638,0,hedge unwind: correlation 0.00 below floor,,
1786065444.069,a2637c1d,48e565c6-aebf-4307-811c-11c851ad3a14,hedge,ADA/USD,sell,limit,0,0,1528.298954,0.202285,0.202139,-7.223,1.236608,0,"net delta +1,084 beyond cap 960, beta=0.44",,
1786065449.07,22185782,48e565c6-aebf-4307-811c-11c851ad3a14,exit,ADA/USD,buy,limit,0,1,1528.298954,0.202366,0.202139,11.23,1.237103,0,hedge unwind: correlation 0.00 below floor,,
1786065454.071,e59b0fd9,35cf10a9-da17-4126-8ccb-5696fd828ee7,hedge,ADA/USD,sell,limit,0,0,1529.818679,0.202317,0.202139,-8.806,1.238033,0,"net delta +1,085 beyond cap 960, beta=0.44",,
1786065459.071,11e3c49b,35cf10a9-da17-4126-8ccb-5696fd828ee7,exit,ADA/USD,buy,limit,0,1,1529.818679,0.202463,0.202139,16.029,1.238927,0,hedge unwind: correlation 0.00 below floor,,
1786065464.072,64721519,55c47289-a9b7-45e0-a2bf-aa3fea09cbb0,hedge,ADA/USD,sell,limit,0,0,1530.781228,0.202388,0.202139,-12.318,1.239247,0,"net delta +1,085 beyond cap 959, beta=0.44",,
1786065469.073,d7abef16,55c47289-a9b7-45e0-a2bf-aa3fea09cbb0,exit,ADA/USD,buy,limit,0,1,1530.781228,0.202387,0.202139,12.269,1.239241,0,hedge unwind: correlation 0.00 below floor,,
1786065474.074,7cfba634,14ef0c5e-b5ef-46a8-91e5-a5bf320e4643,hedge,ADA/USD,sell,limit,0,0,1529.419918,0.202295,0.202372,3.805,1.237576,0,"net delta +1,085 beyond cap 959, beta=0.44",,
1786065479.075,f7e57638,14ef0c5e-b5ef-46a8-91e5-a5bf320e4643,exit,ADA/USD,buy,limit,0,1,1529.419918,0.2023608528,0.202372,-0.551,1.237979,0,hedge unwind: correlation 0.00 below floor,,
1786065484.076,8fa3b63d,27ce66bc-78b4-4ad1-8ec1-4d0cce3b7a26,hedge,ADA/USD,sell,limit,0,0,1529.538606,0.202217,0.202372,7.659,1.237195,0,"net delta +1,085 beyond cap 958, beta=0.44",,
1786065489.076,be0a221b,27ce66bc-78b4-4ad1-8ec1-4d0cce3b7a26,exit,ADA/USD,buy,limit,0,1,1529.538606,0.202388,0.202272,5.735,1.238241,0,hedge unwind: correlation 0.00 below floor,,
1786065494.077,02734ba3,cce2e1cd-ae35-40c2-903b-3fa06f3f0402,hedge,ADA/USD,sell,limit,0,0,1530.47927,0.202218,0.202272,2.67,1.237962,0,"net delta +1,085 beyond cap 958, beta=0.44",,
1786065499.077,8127d5fd,cce2e1cd-ae35-40c2-903b-3fa06f3f0402,exit,ADA/USD,buy,limit,0,1,1530.47927,0.2022466337,0.202389,-7.034,1.238137,0,hedge unwind: correlation 0.00 below floor,,
1786065504.078,c3f65c2e,7729f7c2-f9dd-42e0-893e-3642084c8557,hedge,ADA/USD,sell,limit,0,0,1529.990706,0.202185,0.202389,10.08,1.237365,0,"net delta +1,085 beyond cap 957, beta=0.44",,
1786065509.079,b125b169,7729f7c2-f9dd-42e0-893e-3642084c8557,exit,ADA/USD,buy,limit,0,1,1529.990706,0.2022495638,0.202389,-6.89,1.237760,0,hedge unwind: correlation 0.00 below floor,,
1786065514.08,26365868,ee9d1a91-b669-4e03-91d2-f10e6453f24a,hedge,ADA/USD,sell,limit,0,0,1530.174232,0.202168,0.202389,10.92,1.237409,0,"net delta +1,085 beyond cap 957, beta=0.44",,
1786065519.08,cf1bd0ed,ee9d1a91-b669-4e03-91d2-f10e6453f24a,exit,ADA/USD,buy,limit,0,1,1530.174232,0.2022456566,0.202389,-7.083,1.237884,0,hedge unwind: correlation 0.00 below floor,,
1786065524.081,d63d5149,a4be4206-d921-425a-9ecc-35fce8e72dc4,hedge,ADA/USD,sell,limit,0,0,1530.64454,0.2021819646,0.202389,10.23,1.237875,0,"net delta +1,085 beyond cap 956, beta=0.44",,
1786065529.081,46a27669,a4be4206-d921-425a-9ecc-35fce8e72dc4,exit,ADA/USD,buy,limit,0,1,1530.64454,0.202253,0.202389,-6.72,1.238310,0,hedge unwind: correlation 0.00 below floor,,
1786065534.082,ed0653d1,ca8e15de-8a1a-42ff-8683-fec98a2d1c40,hedge,ADA/USD,sell,limit,0,0,1531.095292,0.202232,0.202389,7.757,1.238546,0,"net delta +1,085 beyond cap 956, beta=0.44",,
1786065539.083,9cf40922,ca8e15de-8a1a-42ff-8683-fec98a2d1c40,exit,ADA/USD,buy,limit,0,1,1531.095292,0.2023042344,0.202389,-4.188,1.238988,0,hedge unwind: correlation 0.00 below floor,,
1786065544.083,e1fede7f,2506a2ac-30bb-4196-967f-02bf3279d009,hedge,ADA/USD,sell,limit,0,0,1531.910748,0.202147,0.202389,11.957,1.238685,0,"net delta +1,085 beyond cap 955, beta=0.44",,
1786065549.083,b01983ae,2506a2ac-30bb-4196-967f-02bf3279d009,exit,ADA/USD,buy,limit,0,1,1531.910748,0.202143,0.202389,-12.155,1.238660,0,hedge unwind: correlation 0.00 below floor,,
1786065554.084,c905cf34,43ad336f-9c3d-4154-a0ea-566015e93350,hedge,ADA/USD,sell,limit,0,0,1309.715008,0.202085,0.202389,15.021,1.058695,0,"net delta +1,085 beyond cap 955, beta=0.38",,
1786065559.085,6e5ea813,43ad336f-9c3d-4154-a0ea-566015e93350,exit,ADA/USD,buy,limit,0,1,1309.715008,0.202134,0.202389,-12.599,1.058952,0,hedge unwind: correlation 0.00 below floor,,
1786065564.085,b072558a,6ed31e1f-4fe7-4bdd-ac27-f2b203b4d620,hedge,ADA/USD,sell,limit,0,0,1309.814313,0.202074,0.202389,15.564,1.058718,0,"net delta +1,085 beyond cap 954, beta=0.38",,
1786065569.086,b95a8183,6ed31e1f-4fe7-4bdd-ac27-f2b203b4d620,exit,ADA/USD,buy,limit,0,1,1309.814313,0.202126,0.202389,-12.995,1.058990,0,hedge unwind: correlation 0.00 below floor,,
1786065574.087,266bd4f7,fa6dea2d-ff98-4c5b-8c90-b10e1a4514df,hedge,ADA/USD,sell,limit,0,0,1310.140158,0.202078,0.202389,15.366,1.059002,0,"net delta +1,085 beyond cap 954, beta=0.38",,
1786065579.088,563cb846,fa6dea2d-ff98-4c5b-8c90-b10e1a4514df,exit,ADA/USD,buy,limit,0,1,1310.140158,0.20214,0.202389,-12.303,1.059327,0,hedge unwind: correlation 0.00 below floor,,
1786065584.088,5537d7ae,038a61d2-e51e-4fdf-93bb-dc5bd6b76044,hedge,ADA/USD,sell,limit,0,0,1310.610696,0.202083,0.202389,15.119,1.059409,0,"net delta +1,085 beyond cap 953, beta=0.38",,
1786065589.089,ef86c7e9,038a61d2-e51e-4fdf-93bb-dc5bd6b76044,exit,ADA/USD,buy,limit,0,1,1310.610696,0.2022638202,0.202389,-6.185,1.060357,0,hedge unwind: correlation 0.00 below floor,,
1786065594.09,17753c25,08fe72bc-63ac-4495-9344-4cc8c7885aa0,hedge,ADA/USD,sell,limit,0,0,1311.005137,0.202158,0.202389,11.414,1.060121,0,"net delta +1,085 beyond cap 953, beta=0.38",,
1786065599.09,27f0a123,08fe72bc-63ac-4495-9344-4cc8c7885aa0,exit,ADA/USD,buy,limit,0,1,1311.005137,0.202204,0.202389,-9.141,1.060362,0,hedge unwind: correlation 0.00 below floor,,
1786065604.091,9d766252,c40608cc-3ffd-44f3-83ad-fd0d40bb31ca,hedge,ADA/USD,sell,limit,0,0,1311.667918,0.202083,0.202389,15.119,1.060263,0,"net delta +1,085 beyond cap 953, beta=0.38",,
1786065609.091,2840c4ee,c40608cc-3ffd-44f3-83ad-fd0d40bb31ca,exit,ADA/USD,buy,limit,0,1,1311.667918,0.2021359662,0.202389,-12.502,1.060541,0,hedge unwind: correlation 0.00 below floor,,
1786065614.092,3c3283bc,702e6191-7200-463a-a3ef-832635f6ea6c,hedge,ADA/USD,sell,limit,0,0,1311.994429,0.202072,0.202389,15.663,1.060469,0,"net delta +1,085 beyond cap 952, beta=0.38",,
1786065619.092,a605017f,702e6191-7200-463a-a3ef-832635f6ea6c,exit,ADA/USD,buy,limit,0,1,1311.994429,0.202145,0.202389,-12.056,1.060852,0,hedge unwind: correlation 0.00 below floor,,
1786065624.093,797f0214,529d96af-11ec-4c1e-8b78-b9c75b2cdbeb,hedge,ADA/USD,sell,limit,0,0,1312.35182,0.2020686165,0.202389,15.83,1.060740,0,"net delta +1,085 beyond cap 952, beta=0.38",,
1786065629.094,83e61153,529d96af-11ec-4c1e-8b78-b9c75b2cdbeb,exit,ADA/USD,buy,limit,0,1,1312.35182,0.2021588251,0.202389,-11.373,1.061214,0,hedge unwind: correlation 0.00 below floor,,
1786065634.094,993c318d,41dfe226-d4d9-4a8c-86f0-6ac7178e60d9,hedge,ADA/USD,sell,limit,0,0,1313.678963,0.202069,0.202217,7.319,1.061815,0,"net delta +1,085 beyond cap 951, beta=0.38",,
1786065639.095,f64a0690,41dfe226-d4d9-4a8c-86f0-6ac7178e60d9,exit,ADA/USD,buy,limit,0,1,1313.678963,0.2021484382,0.202217,-3.391,1.062233,0,hedge unwind: correlation 0.00 below floor,,
1786065644.095,ff673b93,91ebeff3-ca13-46bc-b431-acdb830dff51,hedge,ADA/USD,sell,limit,0,0,1313.694143,0.202069,0.202217,7.319,1.061827,0,"net delta +1,085 beyond cap 951, beta=0.38",,
1786065649.096,a315077b,91ebeff3-ca13-46bc-b431-acdb830dff51,exit,ADA/USD,buy,limit,0,1,1313.694143,0.2020624756,0.202217,-7.642,1.061793,0,hedge unwind: correlation 0.00 below floor,,
1786065654.096,6dc29fb0,67ef4708-48bb-45c2-a675-fb6e254a9f8e,hedge,ADA/USD,sell,limit,0,0,1314.010214,0.201964,0.202217,12.511,1.061531,0,"net delta +1,085 beyond cap 950, beta=0.38",,
1786065659.097,5b50cfb0,67ef4708-48bb-45c2-a675-fb6e254a9f8e,exit,ADA/USD,buy,limit,0,1,1314.010214,0.202042485,0.202217,-8.63,1.061944,0,hedge unwind: correlation 0.00 below floor,,
1786065664.098,3887c0e4,a1ce3833-86ac-4475-945e-58803456404e,hedge,ADA/USD,sell,limit,0,0,1314.289625,0.201964,0.202217,12.511,1.061757,0,"net delta +1,085 beyond cap 950, beta=0.38",,
1786065669.098,1a39bba2,a1ce3833-86ac-4475-945e-58803456404e,exit,ADA/USD,buy,limit,0,1,1314.289625,0.202034737,0.202217,-9.013,1.062129,0,hedge unwind: correlation 0.00 below floor,,
1786065674.099,2466df61,8c63e97a-e7cc-44ee-9692-9bd6ac9e9bab,hedge,ADA/USD,sell,limit,0,0,1314.349783,0.201973,0.202217,12.066,1.061853,0,"net delta +1,084 beyond cap 949, beta=0.38",,
1786065679.1,a4f57b9a,8c63e97a-e7cc-44ee-9692-9bd6ac9e9bab,exit,ADA/USD,buy,limit,0,1,1314.349783,0.20206,0.202217,-7.764,1.062310,0,hedge unwind: correlation 0.00 below floor,,
1786065684.1,1e60ff02,e238d513-7bee-431b-adb5-5b501344d884,hedge,ADA/USD,sell,limit,0,0,1315.34494,0.201989,0.202217,11.275,1.062741,0,"net delta +1,085 beyond cap 949, beta=0.38",,
1786065689.101,1f9f16f1,e238d513-7bee-431b-adb5-5b501344d884,exit,ADA/USD,buy,limit,0,1,1315.34494,0.202057,0.202217,-7.912,1.063099,0,hedge unwind: correlation 0.00 below floor,,
1786065694.102,42bfa7cf,0191d197-e99a-465c-a713-18ef53d756df,hedge,ADA/USD,sell,limit,0,0,1315.899153,0.201963,0.202217,12.561,1.063052,0,"net delta +1,085 beyond cap 949, beta=0.38",,
1786065699.103,fc0c7e64,0191d197-e99a-465c-a713-18ef53d756df,exit,ADA/USD,buy,limit,0,1,1315.899153,0.202055,0.202217,-8.011,1.063536,0,hedge unwind: correlation 0.00 below floor,,
1786065704.103,90f896b8,1d05486c-a1e7-4f16-a233-fd6003b48ec1,hedge,ADA/USD,sell,limit,0,0,1316.425396,0.201988,0.202217,11.324,1.063609,0,"net delta +1,085 beyond cap 948, beta=0.38",,
1786065709.104,388c08a8,1d05486c-a1e7-4f16-a233-fd6003b48ec1,exit,ADA/USD,buy,limit,0,1,1316.425396,0.2020546171,0.202217,-8.03,1.063959,0,hedge unwind: correlation 0.00 below floor,,
1786065714.105,9ef515f4,68e2214b-f7af-4fac-b4e1-e7d840295dce,hedge,ADA/USD,sell,limit,0,0,1316.798298,0.201987,0.202217,11.374,1.063905,0,"net delta +1,085 beyond cap 948, beta=0.38",,
1786065719.106,714bf20d,68e2214b-f7af-4fac-b4e1-e7d840295dce,exit,ADA/USD,buy,limit,0,1,1316.798298,0.2020461866,0.202217,-8.447,1.064216,0,hedge unwind: correlation 0.00 below floor,,
1786065724.106,73ca3a89,310a1ec8-f8ec-4a72-ac84-c34abe5c168a,hedge,ADA/USD,sell,limit,0,0,1317.132989,0.201968,0.202217,12.314,1.064075,0,"net delta +1,085 beyond cap 947, beta=0.38",,
1786065729.107,7392e0a5,310a1ec8-f8ec-4a72-ac84-c34abe5c168a,exit,ADA/USD,buy,limit,0,1,1317.132989,0.2020364452,0.202217,-8.929,1.064435,0,hedge unwind: correlation 0.00 below floor,,
1786065734.108,b8d116e2,b2e0d166-087c-466e-92df-eb46a618e17c,hedge,ADA/USD,sell,limit,0,0,1317.465942,0.2018757865,0.202217,16.874,1.063858,0,"net delta +1,085 beyond cap 947, beta=0.38",,
1786065739.108,556f6cf6,b2e0d166-087c-466e-92df-eb46a618e17c,exit,ADA/USD,buy,limit,0,1,1317.465942,0.201874,0.202217,-16.962,1.063848,0,hedge unwind: correlation 0.00 below floor,,
1786065744.109,a2acdd9d,1af51db4-d7a3-404b-afb1-f326086c9f59,hedge,ADA/USD,sell,limit,0,0,1316.942698,0.201759,0.202217,22.649,1.062820,0,"net delta +1,085 beyond cap 946, beta=0.38",,
1786065749.11,27525a1f,1af51db4-d7a3-404b-afb1-f326086c9f59,exit,ADA/USD,buy,limit,0,1,1316.942698,0.2017583728,0.202217,-22.68,1.062817,0,hedge unwind: correlation 0.00 below floor,,
1786065754.11,40788e75,fe9a1ee5-44db-44ea-8313-4c3dfc58dedb,hedge,ADA/USD,sell,limit,0,0,1317.231121,0.201678,0.202217,26.655,1.062626,0,"net delta +1,085 beyond cap 946, beta=0.38",,
1786065759.111,fec87f57,fe9a1ee5-44db-44ea-8313-4c3dfc58dedb,exit,ADA/USD,buy,limit,0,1,1317.231121,0.201843,0.202217,-18.495,1.063496,0,hedge unwind: correlation 0.00 below floor,,
1786065764.111,37b1b31f,e7c347ac-c4d9-47f8-a803-97dc9564457c,hedge,ADA/USD,sell,limit,0,0,1317.806202,0.201809473,0.202217,20.153,1.063783,0,"net delta +1,085 beyond cap 945, beta=0.38",,
1786065769.112,1c14de7c,e7c347ac-c4d9-47f8-a803-97dc9564457c,exit,ADA/USD,buy,limit,0,1,1317.806202,0.201909,0.202217,-15.231,1.064308,0,hedge unwind: correlation 0.00 below floor,,
1786065774.113,594a982d,a9c3143a-760f-4584-b45d-396577a6089e,hedge,ADA/USD,sell,limit,0,0,1318.143787,0.201852,0.202217,18.05,1.064280,0,"net delta +1,085 beyond cap 945, beta=0.38",,
1786065779.114,b55372d4,a9c3143a-760f-4584-b45d-396577a6089e,exit,ADA/USD,buy,limit,0,1,1318.143787,0.2019154831,0.202217,-14.911,1.064615,0,hedge unwind: correlation 0.00 below floor,,
1786065784.115,5075aee7,38d17b17-b616-45c6-ba1b-0dc6daadf83e,hedge,ADA/USD,sell,limit,0,0,1318.512679,0.2017815143,0.202217,21.536,1.064206,0,"net delta +1,085 beyond cap 945, beta=0.38",,
1786065789.115,77908fd2,38d17b17-b616-45c6-ba1b-0dc6daadf83e,exit,ADA/USD,buy,limit,0,1,1318.512679,0.2018419817,0.202217,-18.545,1.064525,0,hedge unwind: correlation 0.00 below floor,,
1786065794.115,65b5037b,0d04dd3b-16d4-4354-9c0b-92346f71c199,hedge,ADA/USD,sell,limit,0,0,1318.841671,0.2017910363,0.202217,21.065,1.064522,0,"net delta +1,085 beyond cap 944, beta=0.38",,
